,timestamp,vm_id,min cpu,max cpu,avg cpu
0,0,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.258895234404352,9.787170240503569,7.3759630678943395
1,300,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.416526805498906,7.903055215243201,7.050168558665212
2,600,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,7.444809677590131,72.97113109331559,21.332984620245554
3,900,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.009244710048558,7.679939189664663,6.703465715567575
4,1200,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.0506045085720155,9.382640725810996,7.266017701028597
5,1500,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.295099310834829,7.846253732298107,6.994564745898812
6,1800,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.168481045533097,9.733526515860545,7.011094029159422
7,2100,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,5.935190181744988,8.745051895569596,7.022334770028653
8,2400,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.586705235937031,9.239497255769901,7.2465600317317795
9,2700,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.089653317082195,10.09027032261928,7.507991185187803
10,3000,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.164412082127193,18.05521022744011,8.480180379339087
11,3300,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.3376958980962215,9.088675736163836,7.173237683604614
12,3600,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.0535503498345244,9.603209999138548,7.135749365835218
13,3900,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,5.725872660045545,7.642920704550467,6.7607383805319845
14,4200,OvW1fP1VkpujEjZMBaVCd5Zj7DU2X7uS70QnTbaunpWxtIUzGLny1CwW2RrsZ/HP,6.346742757017419,10.855355016626177,7.499992506166586
